"","Date","barcode","longitude","latitude","site","siteLabel","plot_num","treatment","treatmentLabel","exclosure","exclosureLabel","paired","pairedLabel","number","plot","cluster","factorial","vwc","vwc_med","period","period_med","veg_type","veg_type_med","veg_level","veg_level_med","soil_temp","soil_temp_med","plotBC","clusterBC","season","seasonYear","MoYear","year","month","hour","minute","time","CT1","CT2","CT3","CT4","Ct_detects","positive"
"82","2021-04-21 10:05:00","AC02PN21",-119.7227039,35.13044196,0,"C",2,1,"P",1,"N",0,2,NA,"C02","C02PN2","PN",NA,NA,NA,NA,1,1,1,1,67,64,"C02","C02PN2","Spring","Spring_2021","2021-04",2021,4,10,5,10.0833333333333,NA,NA,NA,NA,0,0
"83","2021-04-21 10:26:00","AC02PE11",-119.7226224,35.13081797,0,"C",2,1,"P",0,"E",1,1,NA,"C02","C02PE1","PE",NA,NA,NA,NA,0,1,0,2,66,65,"C02","C02PE1","Spring","Spring_2021","2021-04",2021,4,10,26,10.4333333333333,NA,NA,NA,NA,0,0
"84","2021-04-21 11:22:00","AC04PN11",-119.7242392,35.12222962,0,"C",4,1,"P",1,"N",1,1,NA,"C04","C04PN1","PN",NA,NA,NA,NA,1,1,1,1,68,68,"C04","C04PN1","Spring","Spring_2021","2021-04",2021,4,11,22,11.3666666666667,NA,NA,NA,NA,0,0
"85","2021-04-21 11:30:00","AC04SN11",-119.7242543,35.12227227,0,"C",4,0,"S",1,"N",1,1,NA,"C04","C04SN1","SN",NA,NA,NA,NA,1,1,1,1,72,76,"C04","C04SN1","Spring","Spring_2021","2021-04",2021,4,11,30,11.5,NA,NA,NA,NA,0,0
"86","2021-04-21 13:09:00","AC10PN11",-119.701232,35.11467272,0,"C",10,1,"P",1,"N",1,1,NA,"C10","C10PN1","PN",NA,NA,NA,NA,0,0,0,0,76,76,"C10","C10PN1","Spring","Spring_2021","2021-04",2021,4,13,9,13.15,NA,NA,NA,NA,0,0
"87","2021-04-21 13:18:00","AC10SN11",-119.7012055,35.1145965,0,"C",10,0,"S",1,"N",1,1,NA,"C10","C10SN1","SN",NA,NA,NA,NA,0,0,0,0,86,81,"C10","C10SN1","Spring","Spring_2021","2021-04",2021,4,13,18,13.3,NA,NA,NA,NA,0,0
"88","2021-04-21 14:40:00","AC09PN21",-119.7173708,35.11347567,0,"C",9,1,"P",1,"N",0,2,NA,"C09","C09PN2","PN",NA,NA,NA,NA,1,1,1,1,74,76,"C09","C09PN2","Spring","Spring_2021","2021-04",2021,4,14,40,14.6666666666667,NA,NA,NA,NA,0,0
"89","2021-04-21 15:04:00","AC09PE11",-119.7175838,35.11379307,0,"C",9,1,"P",0,"E",1,1,NA,"C09","C09PE1","PE",NA,NA,NA,NA,1,1,2,2,76,77,"C09","C09PE1","Spring","Spring_2021","2021-04",2021,4,15,4,15.0666666666667,NA,NA,NA,NA,0,0
"90","2021-04-21 15:12:00","AC09SE11",-119.7175822,35.11379164,0,"C",9,0,"S",0,"E",1,1,NA,"C09","C09SE1","SE",NA,NA,NA,NA,1,1,3,3,81,81,"C09","C09SE1","Spring","Spring_2021","2021-04",2021,4,15,12,15.2,NA,NA,NA,NA,0,0
"91","2021-04-21 16:39:00","AS01PN11",-119.6694763,35.08286182,1,"S",1,1,"P",1,"N",1,1,NA,"S01","S01PN1","PN",NA,NA,NA,NA,0,0,0,0,74,76,"S01","S01PN1","Spring","Spring_2021","2021-04",2021,4,16,39,16.65,NA,NA,NA,NA,0,0
"92","2021-04-21 16:49:00","AS01SN11",-119.6695707,35.08290121,1,"S",1,0,"S",1,"N",1,1,NA,"S01","S01SN1","SN",NA,NA,NA,NA,0,0,0,0,84,83,"S01","S01SN1","Spring","Spring_2021","2021-04",2021,4,16,49,16.8166666666667,NA,NA,NA,NA,0,0
"93","2021-04-22 08:30:00","AS05PN21",-119.68097,35.08220101,1,"S",5,1,"P",1,"N",0,2,NA,"S05","S05PN2","PN",NA,NA,NA,NA,2,1,1,1,58,61,"S05","S05PN2","Spring","Spring_2021","2021-04",2021,4,8,30,8.5,NA,NA,NA,NA,0,0
"94","2021-04-22 08:53:00","AS05PE11",-119.6807534,35.08219474,1,"S",5,1,"P",0,"E",1,1,NA,"S05","S05PE1","PE",NA,NA,NA,NA,1,1,2,3,68,65,"S05","S05PE1","Spring","Spring_2021","2021-04",2021,4,8,53,8.88333333333333,NA,NA,NA,NA,0,0
"95","2021-04-22 09:49:00","AS02SN11",-119.6752519,35.08399229,1,"S",2,1,"P",1,"N",1,1,NA,"S02","S02PN1","PN",NA,NA,NA,NA,1,0,1,0,65,62,"S02","S02SN1","Spring","Spring_2021","2021-04",2021,4,9,49,9.81666666666667,NA,NA,NA,NA,0,0
"96","2021-04-22 09:55:00","AS02PN11",-119.6753931,35.08397755,1,"S",2,0,"S",1,"N",1,1,NA,"S02","S02SN1","SN",NA,NA,NA,NA,1,0,1,1,64,64,"S02","S02PN1","Spring","Spring_2021","2021-04",2021,4,9,55,9.91666666666667,NA,34.19,36.24,36.65,3,1
"97","2021-04-22 10:41:00","AS03PN21",-119.6747724,35.07928876,1,"S",3,1,"P",1,"N",0,2,NA,"S03","S03PN2","PN",NA,NA,NA,NA,0,0,0,0,63,65,"S03","S03PN2","Spring","Spring_2021","2021-04",2021,4,10,41,10.6833333333333,NA,NA,NA,NA,0,0
"98","2021-04-22 11:10:00","AS03PE11",-119.6746123,35.07968268,1,"S",3,0,"S",0,"E",1,1,NA,"S03","S03SE1","SE",NA,NA,NA,NA,1,1,3,3,79,73,"S03","S03PE1","Spring","Spring_2021","2021-04",2021,4,11,10,11.1666666666667,NA,NA,NA,NA,0,0
"99","2021-04-22 11:56:00","AS04PN11",-119.6700233,35.07654173,1,"S",4,1,"P",1,"N",1,1,NA,"S04","S04PN1","PN",NA,NA,NA,NA,0,1,0,1,64,70,"S04","S04PN1","Spring","Spring_2021","2021-04",2021,4,11,56,11.9333333333333,NA,NA,NA,NA,0,0
"100","2021-04-22 12:14:00","AS04SN11",-119.6699265,35.07645467,1,"S",4,0,"S",1,"N",1,1,NA,"S04","S04SN1","SN",NA,NA,NA,NA,0,0,0,0,80,80,"S04","S04SN1","Spring","Spring_2021","2021-04",2021,4,12,14,12.2333333333333,NA,NA,37.26,NA,1,0
"101","2021-04-19 16:55:00","AS07SN12",-119.6549475,35.08328973,1,"S",7,0,"S",0,"E",1,1,NA,"S07","S07SE1","SE",6.4,6.4,1.186,1.186,1,1,1,1,91,90,"S07","S07SN1","Spring","Spring_2021","2021-04",2021,4,16,55,16.9166666666667,NA,NA,NA,NA,0,0
"102","2021-04-19 17:05:00","AS07PE12",-119.655221,35.06577047,1,"S",7,1,"P",0,"E",1,1,NA,"S07","S07PE1","PE",5.8,6.2,1.171,1.181,1,1,2,1,86,87,"S07","S07PE1","Spring","Spring_2021","2021-04",2021,4,17,5,17.0833333333333,NA,NA,NA,NA,0,0
"103","2021-04-19 11:10:00","AS08PE12",-119.6802852,35.05927597,1,"S",8,1,"P",0,"E",1,1,NA,"S08","S08PE1","PE",7.9,5.8,1.215,1.176,1,1,3,3,80,73,"S08","S08PE1","Spring","Spring_2021","2021-04",2021,4,11,10,11.1666666666667,NA,NA,NA,NA,0,0
"104","2021-04-19 11:39:00","AS08SE12",-119.6800302,35.0587963,1,"S",8,0,"S",0,"E",1,1,NA,"S08","S08SE1","SE",9.8,10.7,1.251,1.275,1,1,3,3,74,73,"S08","S08SE1","Spring","Spring_2021","2021-04",2021,4,11,39,11.65,NA,NA,NA,NA,0,0
"105","2021-04-19 12:58:00","AS09PN22",-119.6858856,35.06105344,1,"S",9,1,"P",1,"N",0,2,NA,"S09","S09PN2","PN",8.2,9.9,1.222,1.251,1,1,1,1,81,82,"S09","S09PN2","Spring","Spring_2021","2021-04",2021,4,12,58,12.9666666666667,NA,NA,NA,NA,0,0
"106","2021-04-19 14:38:00","AS10SE12",-119.480762,34.98586131,1,"S",10,0,"S",0,"E",1,1,NA,"S10","S10SE1","SE",4.7,4.7,1.154,1.154,0,0,0,0,91,95,"S10","S10SE1","Spring","Spring_2021","2021-04",2021,4,14,38,14.6333333333333,NA,NA,NA,NA,0,0
"107","2021-04-19 16:36:00","AS07PN22",-119.6556041,35.0836777,1,"S",7,1,"P",1,"N",0,2,NA,"S07","S07PN2","PN",4.7,5.2,1.154,1.163,0,1,0,2,82,83,"S07","S07PN2","Spring","Spring_2021","2021-04",2021,4,16,36,16.6,NA,NA,NA,NA,0,0
"108","2021-04-19 09:43:00","AS08PN22",-119.6795472,35.05898989,1,"S",8,1,"P",1,"N",0,2,NA,"S08","S08PN2","PN",4.3,4.9,1.151,1.159,1,1,1,1,63,70,"S08","S08PN2","Spring","Spring_2021","2021-04",2021,4,9,43,9.71666666666667,35.73,33.68,35.46,35.08,4,1
"109","2021-04-19 14:08:00","AS10PN12",-119.6921527,35.06498,1,"S",10,1,"P",1,"N",1,1,NA,"S10","S10PN1","PN",4.2,5.3,1.146,1.171,2,2,1,1,8,80,"S10","S10PN1","Spring","Spring_2021","2021-04",2021,4,14,8,14.1333333333333,NA,NA,NA,NA,0,0
"110","2021-04-19 14:26:00","AS10SN12",-119.6921896,35.06494627,1,"S",10,0,"S",1,"N",1,1,NA,"S10","S10SN1","SN",7.7,6.9,1.214,1.202,2,2,1,1,79,81,"S10","S10SN1","Spring","Spring_2021","2021-04",2021,4,14,26,14.4333333333333,NA,NA,NA,NA,0,0
"111","2021-04-19 12:34:00","AS09PN12",-119.6857639,35.06167467,1,"S",9,1,"P",1,"N",1,1,NA,"S09","S09PN1","PN",3.6,2.9,1.131,1.116,1,1,2,2,88,89,"S09","S09PN1","Spring","Spring_2021","2021-04",2021,4,12,34,12.5666666666667,34.57,36.27,NA,NA,2,0
"112","2021-04-19 12:49:00","AS09SN12",-119.6858767,35.06172396,1,"S",9,0,"S",1,"N",1,1,NA,"S09","S09SN1","SN",5.3,4.9,1.166,1.162,1,1,1,1,73,76,"S09","S09SN1","Spring","Spring_2021","2021-04",2021,4,12,49,12.8166666666667,NA,NA,NA,NA,0,0
"113","2021-04-19 12:59:00","AS09PE12",-119.6859942,35.06130704,1,"S",9,1,"P",0,"E",1,1,NA,"S09","S09PE1","PE",3.5,2.9,1.129,1.117,1,1,2,2,73,73,"S09","S09PE1","Spring","Spring_2021","2021-04",2021,4,12,59,12.9833333333333,32.27,33.37,33.12,33.41,4,1
"114","2021-04-19 13:07:00","AS09SE12",-119.6860301,35.06126718,1,"S",9,0,"S",0,"E",1,1,NA,"S09","S09SE1","SE",6.7,6.3,1.194,1.19,1,1,2,2,80,80,"S09","S09SE1","Spring","Spring_2021","2021-04",2021,4,13,7,13.1166666666667,NA,NA,NA,NA,0,0
"115","2021-04-19 13:49:00","AS10PN22",-119.6923189,35.06432509,1,"S",10,1,"P",1,"N",0,2,NA,"S10","S10PN2","PN",5.5,6.9,1.171,1.1985,1,1,1,1,80,83,"S10","S10PN2","Spring","Spring_2021","2021-04",2021,4,13,49,13.8166666666667,NA,NA,NA,NA,0,0
"116","2021-04-19 10:20:00","AS08PN12",-119.6803251,35.05925036,1,"S",8,1,"P",1,"N",1,1,NA,"S08","S08PN1","PN",5.4,4.4,1.171,1.149,2,2,1,1,73,77,"S08","S08PN1","Spring","Spring_2021","2021-04",2021,4,10,20,10.3333333333333,36.56,36.02,36.99,36.33,4,1
"117","2021-04-19 10:42:00","AS08SN12",-119.6803061,35.0592554,1,"S",8,0,"S",1,"N",1,1,NA,"S08","S08SN1","SN",5.3,5.3,1.169,1.169,1,1,1,1,74,73,"S08","S08SN1","Spring","Spring_2021","2021-04",2021,4,10,42,10.7,NA,NA,NA,NA,0,0
"118","2021-04-19 14:38:00","AS10PE12",-119.6926353,35.0647591,1,"S",10,1,"P",0,"E",1,1,NA,"S10","S10PE1","PE",2.9,2.9,1.117,1.117,1,1,1,1,76,79,"S10","S10PE1","Spring","Spring_2021","2021-04",2021,4,14,38,14.6333333333333,NA,39.46,NA,NA,1,0
"119","2021-04-19 15:52:00","AS07PN12",-119.6555894,35.08361336,1,"S",7,1,"P",1,"N",1,1,NA,"S07","S07PN1","PN",3.2,2.8,1.121,1.111,0,0,0,0,77,80,"S07","S07PN1","Spring","Spring_2021","2021-04",2021,4,15,52,15.8666666666667,NA,NA,NA,NA,0,0
"120","2021-04-19 16:10:00","AS07SE12",-119.6556631,35.08355597,1,"S",7,0,"S",1,"N",1,1,NA,"S07","S07SN1","SN",2.5,7.8,1.105,1.212,0,0,0,0,79,82,"S07","S07SE1","Spring","Spring_2021","2021-04",2021,4,16,10,16.1666666666667,NA,NA,NA,NA,0,0
"121","2021-04-20 08:54:00","AC01PN12",-119.7464592,35.13335429,0,"C",1,1,"P",1,"N",1,1,NA,"C01","C01PN1","PN",4.7,6.1,1.157,1.182,1,1,1,1,67,67,"C01","C01PN1","Spring","Spring_2021","2021-04",2021,4,8,54,8.9,NA,NA,NA,NA,0,0
"122","2021-04-20 09:19:00","AC01SN12",-119.7465261,35.13336847,0,"C",1,0,"S",1,"N",1,1,NA,"C01","C01SN1","SN",7.8,8.7,1.213,1.229,1,1,1,1,72,71,"C01","C01SN1","Spring","Spring_2021","2021-04",2021,4,9,19,9.31666666666667,NA,NA,NA,NA,0,0
"123","2021-04-20 09:36:00","AC01PE12",-119.7465626,35.13333827,0,"C",1,1,"P",0,"E",1,1,NA,"C01","C01PE1","PE",6.5,8.6,1.188,1.233,1,1,1,1,65,66,"C01","C01PE1","Spring","Spring_2021","2021-04",2021,4,9,36,9.6,NA,NA,NA,NA,0,0
"124","2021-04-20 11:58:00","AC05PN12",-119.7390416,35.12009123,0,"C",5,1,"P",1,"N",1,1,NA,"C05","C05PN1","PN",2.8,2.7,1.114,1.112,1,1,1,1,71,73,"C05","C05PN1","Spring","Spring_2021","2021-04",2021,4,11,58,11.9666666666667,NA,NA,NA,39.31,1,0
"125","2021-04-20 12:07:00","AC05SN12",-119.7390459,35.12011426,0,"C",5,0,"S",1,"N",1,1,NA,"C05","C05SN1","SN",6.7,5.4,1.194,1.172,0,0,0,0,70,70,"C05","C05SN1","Spring","Spring_2021","2021-04",2021,4,12,7,12.1166666666667,NA,NA,NA,NA,0,0
"126","2021-04-20 12:18:00","AC05PE12",-119.7388057,35.11962447,0,"C",5,1,"P",0,"E",1,1,NA,"C05","C05PE1","PE",1.6,2.95,1.085,1.119,1,1,2,2,73,73,"C05","C05PE1","Spring","Spring_2021","2021-04",2021,4,12,18,12.3,NA,NA,NA,NA,0,0
"127","2021-04-20 12:30:00","AC05SE12",-119.7387258,35.11962593,0,"C",5,0,"S",0,"E",1,1,NA,"C05","C05SE1","SE",5.2,5.8,1.169,1.181,1,1,2,2,70,74,"C05","C05SE1","Spring","Spring_2021","2021-04",2021,4,12,30,12.5,NA,NA,NA,NA,0,0
"128","2021-04-20 14:35:00","AC08PN22",-119.730234,35.11294167,0,"C",8,1,"P",1,"N",0,2,NA,"C08","C08PN2","PN",2.6,2.6,1.109,1.096,1,1,1,1,88,83,"C08","C08PN2","Spring","Spring_2021","2021-04",2021,4,14,35,14.5833333333333,NA,NA,NA,NA,0,0
"129","2021-04-20 15:06:00","AC08PE12",-119.7303208,35.11330633,0,"C",8,1,"P",0,"E",1,1,NA,"C08","C08PE1","PE",NA,NA,NA,NA,1,1,2,2,76,76,"C08","C08PE1","Spring","Spring_2021","2021-04",2021,4,15,6,15.1,NA,NA,NA,NA,0,0
"130","2021-04-20 15:12:00","AC08SE12",-119.7303044,35.11333615,0,"C",8,0,"S",0,"E",1,1,NA,"C08","C08SE1","SE",NA,NA,NA,NA,1,1,1,1,80,80,"C08","C08SE1","Spring","Spring_2021","2021-04",2021,4,15,12,15.2,NA,NA,NA,NA,0,0
"131","2021-04-20 16:02:00","AC07SN12",-119.7328044,35.10881524,0,"C",7,0,"S",1,"N",1,1,NA,"C07","C07SN1","SN",NA,NA,NA,NA,0,0,0,0,84,86,"C07","C07SN1","Spring","Spring_2021","2021-04",2021,4,16,2,16.0333333333333,NA,NA,NA,NA,0,0
"132","2021-04-20 16:26:00","AC07PE12",-119.7322054,35.10828516,0,"C",7,1,"P",0,"E",1,1,NA,"C07","C07PE1","PE",NA,NA,NA,NA,1,1,3,3,72,75,"C07","C07PE1","Spring","Spring_2021","2021-04",2021,4,16,26,16.4333333333333,NA,NA,NA,NA,0,0
"133","2021-04-20 08:52:00","AC01PN22",-119.7455512,35.13211152,0,"C",1,1,"P",1,"N",0,2,NA,"C01","C01PN2","PN",5.2,9.9,1.165,1.252,1,1,2,1,51,62,"C01","C01PN2","Spring","Spring_2021","2021-04",2021,4,8,52,8.86666666666667,NA,NA,NA,NA,0,0
"134","2021-04-20 09:33:00","AC01SE12",-119.7461097,35.13267475,0,"C",1,0,"S",0,"E",1,1,NA,"C01","C01SE1","SE",12.2,14.4,1.294,1.338,1,1,1,1,72,74,"C01","C01SE1","Spring","Spring_2021","2021-04",2021,4,9,33,9.55,NA,NA,NA,NA,0,0
"135","2021-04-20 11:01:00","AC03PE12",-119.743592,35.12517812,0,"C",3,1,"P",0,"E",1,1,NA,"C03","C03PE1","PE",8.2,5.8,1.227,1.177,1,1,3,3,78,75,"C03","C03PE1","Spring","Spring_2021","2021-04",2021,4,11,1,11.0166666666667,NA,NA,NA,NA,0,0
"136","2021-04-20 11:47:00","AC05PN22",-119.7461278,35.12206513,0,"C",5,1,"P",1,"N",0,2,NA,"C05","C05PN2","PN",5.9,5.9,1.177,1.177,0,0,0,0,88,94,"C05","C05PN2","Spring","Spring_2021","2021-04",2021,4,11,47,11.7833333333333,NA,NA,NA,NA,0,0
"137","2021-04-20 13:35:00","AC06SN12",-119.7484989,35.11545547,0,"C",6,0,"S",1,"N",1,1,NA,"C06","C06SN1","SN",11.2,11.2,1.273,1.273,1,1,1,1,90,85,"C06","C06SN1","Spring","Spring_2021","2021-04",2021,4,13,35,13.5833333333333,NA,NA,NA,NA,0,0
"138","2021-04-20 13:40:00","AC06PN12",-119.7481216,35.08300489,0,"C",6,1,"P",1,"N",1,1,NA,"C06","C06PN1","PN",7.2,8.9,1.202,1.239,1,1,3,3,87,83,"C06","C06PN1","Spring","Spring_2021","2021-04",2021,4,13,40,13.6666666666667,NA,NA,NA,NA,0,0
"139","2021-04-20 13:55:00","AC06SE12",-119.7480654,35.11496663,0,"C",6,0,"S",0,"E",1,1,NA,"C06","C06SE1","SE",7.1,7.1,1.197,1.197,0,1,0,1,73,75,"C06","C06SE1","Spring","Spring_2021","2021-04",2021,4,13,55,13.9166666666667,NA,NA,NA,NA,0,0
"140","2021-04-20 14:46:00","AC08PN12",-119.7311212,35.11667308,0,"C",8,1,"P",1,"N",1,1,NA,"C08","C08PN1","PN",3.2,3.1,1.12,1.12,1,1,2,2,90,86,"C08","C08PN1","Spring","Spring_2021","2021-04",2021,4,14,46,14.7666666666667,NA,NA,NA,NA,0,0
"141","2021-04-21 08:25:00","AS06PN12",-119.6600529,35.08097156,1,"S",6,1,"P",1,"N",1,1,NA,"S06","S06PN1","PN",NA,NA,NA,NA,1,1,1,1,60,59,"S06","S06PN1","Spring","Spring_2021","2021-04",2021,4,8,25,8.41666666666667,34.92,37.33,35.7,36.35,4,1
"142","2021-04-21 08:36:00","AS06SN12",-119.6600839,35.08096151,1,"S",6,0,"S",1,"N",1,1,NA,"S06","S06SN1","SN",NA,NA,NA,NA,1,1,1,1,60,60,"S06","S06SN1","Spring","Spring_2021","2021-04",2021,4,8,36,8.6,NA,NA,NA,NA,0,0
"143","2021-04-21 08:46:00","AS06PN22",-119.6591804,35.08146128,1,"S",6,1,"P",1,"N",0,2,NA,"S06","S06PN2","PN",NA,NA,NA,NA,0,0,0,0,60,60,"S06","S06PN2","Spring","Spring_2021","2021-04",2021,4,8,46,8.76666666666667,36.65,36.04,37.74,34.87,4,1
"144","2021-04-21 08:57:00","AS06PE12",-119.6595725,35.0814153,1,"S",6,1,"P",0,"E",1,1,NA,"S06","S06PE1","PE",NA,NA,NA,NA,0,0,0,0,61,61,"S06","S06PE1","Spring","Spring_2021","2021-04",2021,4,8,57,8.95,33.21,34.85,34.23,35.7,4,1
"145","2021-04-21 09:06:00","AS06SE12",-119.659586,35.08134149,1,"S",6,0,"S",0,"E",1,1,NA,"S06","S06SE1","SE",NA,NA,NA,NA,1,1,1,1,69,69,"S06","S06SE1","Spring","Spring_2021","2021-04",2021,4,9,6,9.1,NA,NA,NA,NA,0,0
"146","2021-04-21 10:04:00","AC02SN12",-119.7284223,35.1303838,0,"C",2,1,"P",1,"N",1,1,NA,"C02","C02PN1","PN",NA,NA,NA,NA,0,1,0,2,60,62,"C02","C02SN1","Spring","Spring_2021","2021-04",2021,4,10,4,10.0666666666667,NA,NA,NA,NA,0,0
"147","2021-04-21 10:21:00","AC02PN12",-119.72299,35.13051497,0,"C",2,0,"S",1,"N",1,1,NA,"C02","C02SN1","SN",NA,NA,NA,NA,0,0,0,0,65,66,"C02","C02PN1","Spring","Spring_2021","2021-04",2021,4,10,21,10.35,NA,NA,NA,NA,0,0
"148","2021-04-21 10:41:00","AC02SE12",-119.7226716,35.13090319,0,"C",2,0,"S",0,"E",1,1,NA,"C02","C02SE1","SE",NA,NA,NA,NA,1,1,2,2,69,70,"C02","C02SE1","Spring","Spring_2021","2021-04",2021,4,10,41,10.6833333333333,NA,NA,NA,NA,0,0
"149","2021-04-21 11:38:00","AC04PN22",-119.7234979,35.1287003,0,"C",4,1,"P",1,"N",0,2,NA,"C04","C04PN2","PN",NA,NA,NA,NA,0,0,0,0,70,68,"C04","C04PN2","Spring","Spring_2021","2021-04",2021,4,11,38,11.6333333333333,NA,37.37,NA,37.68,2,0
"150","2021-04-21 11:54:00","AC04PE12",-119.7249263,35.12218561,0,"C",4,1,"P",0,"E",1,1,NA,"C04","C04PE1","PE",NA,NA,NA,NA,1,1,3,3,72,70.5,"C04","C04PE1","Spring","Spring_2021","2021-04",2021,4,11,54,11.9,NA,NA,NA,NA,0,0
"151","2021-04-21 12:14:00","AC04SE12",-119.724714,35.1218074,0,"C",4,0,"S",0,"E",1,1,NA,"C04","C04SE1","SE",NA,NA,NA,NA,1,1,3,3,75,75,"C04","C04SE1","Spring","Spring_2021","2021-04",2021,4,12,14,12.2333333333333,NA,NA,NA,NA,0,0
"152","2021-04-21 13:14:00","AC10PN22",-119.7010585,35.11408145,0,"C",10,1,"P",1,"N",0,2,NA,"C10","C10PN2","PN",NA,NA,NA,NA,1,0,1,0,82,82,"C10","C10PN2","Spring","Spring_2021","2021-04",2021,4,13,14,13.2333333333333,NA,NA,NA,NA,0,0
"153","2021-04-21 13:45:00","AC10PE12",-119.701476,35.11423216,0,"C",10,1,"P",0,"E",1,1,NA,"C10","C10PE1","PE",NA,NA,NA,NA,0,0,0,0,72,72,"C10","C10PE1","Spring","Spring_2021","2021-04",2021,4,13,45,13.75,NA,NA,NA,NA,0,0
"154","2021-04-21 13:54:00","AC10SE12",-119.7014153,35.11426241,0,"C",10,0,"S",0,"E",1,1,NA,"C10","C10SE1","SE",NA,NA,NA,NA,1,0,1,0,83,85,"C10","C10SE1","Spring","Spring_2021","2021-04",2021,4,13,54,13.9,NA,NA,NA,NA,0,0
"155","2021-04-21 14:49:00","AC09SN12",-119.7167725,35.11382511,0,"C",9,0,"S",1,"N",1,1,NA,"C09","C09SN1","SN",NA,NA,NA,NA,1,1,1,1,84,84,"C09","C09SN1","Spring","Spring_2021","2021-04",2021,4,14,49,14.8166666666667,NA,NA,NA,NA,0,0
"156","2021-04-21 14:55:00","AC09PN12",-119.7168061,35.11385005,0,"C",9,1,"P",1,"N",1,1,NA,"C09","C09PN1","PN",NA,NA,NA,NA,0,0,0,0,84,74,"C09","C09PN1","Spring","Spring_2021","2021-04",2021,4,14,55,14.9166666666667,NA,NA,NA,NA,0,0
"157","2021-04-21 16:31:00","AS01PN22",-119.6692713,35.0822224,1,"S",1,1,"P",1,"N",0,2,NA,"S01","S01PN2","PN",NA,NA,NA,NA,0,0,0,0,74,77,"S01","S01PN2","Spring","Spring_2021","2021-04",2021,4,16,31,16.5166666666667,NA,NA,NA,NA,0,0
"158","2021-04-21 16:54:00","AS01PE12",-119.6693035,35.08245118,1,"S",1,1,"P",0,"E",1,1,NA,"S01","S01PE1","PE",NA,NA,NA,NA,1,1,1,1,82,82,"S01","S01PE1","Spring","Spring_2021","2021-04",2021,4,16,54,16.9,NA,NA,NA,NA,0,0
"159","2021-04-21 17:06:00","AS01SE12",-119.6692839,35.08246879,1,"S",1,0,"S",0,"E",1,1,NA,"S01","S01SE1","SE",NA,NA,NA,NA,1,1,2,3,89,84,"S01","S01SE1","Spring","Spring_2021","2021-04",2021,4,17,6,17.1,NA,NA,NA,NA,0,0
"160","2021-04-22 08:26:00","AS05PN12",-119.6803809,35.08381932,1,"S",5,1,"P",1,"N",1,1,NA,"S05","S05PN1","PN",NA,NA,NA,NA,1,1,1,1,61,61,"S05","S05PN1","Spring","Spring_2021","2021-04",2021,4,8,26,8.43333333333333,35.46,35,33.86,33.51,4,1
"161","2021-04-22 08:49:00","AS05SN12",-119.6802974,35.08218187,1,"S",5,0,"S",1,"N",1,1,NA,"S05","S05SN1","SN",NA,NA,NA,NA,0,0,0,0,61,61,"S05","S05SN1","Spring","Spring_2021","2021-04",2021,4,8,49,8.81666666666667,NA,NA,NA,NA,0,0
"162","2021-04-22 09:05:00","AS05SE12",-119.6807346,35.08221517,1,"S",5,0,"S",0,"E",1,1,NA,"S05","S05SE1","SE",NA,NA,NA,NA,1,1,2,2,65,65,"S05","S05SE1","Spring","Spring_2021","2021-04",2021,4,9,5,9.08333333333333,NA,NA,NA,NA,0,0
"163","2021-04-22 09:32:00","AS02PN22",-119.6775995,35.08258993,1,"S",2,1,"P",1,"N",0,2,NA,"S02","S02PN2","PN",NA,NA,NA,NA,0,0,0,0,62,61,"S02","S02PN2","Spring","Spring_2021","2021-04",2021,4,9,32,9.53333333333333,NA,NA,NA,NA,0,0
"164","2021-04-22 09:56:00","AS02PE12",-119.6743708,35.08460265,1,"S",2,1,"P",0,"E",1,1,NA,"S02","S02PE1","PE",NA,NA,NA,NA,0,0,0,0,64,64,"S02","S02PE1","Spring","Spring_2021","2021-04",2021,4,9,56,9.93333333333333,NA,NA,NA,35.12,1,0
"165","2021-04-22 10:14:00","AS02SE12",-119.6748002,35.08415087,1,"S",2,0,"S",0,"E",1,1,NA,"S02","S02SE1","SE",NA,NA,NA,NA,1,1,1,1,70,70,"S02","S02SE1","Spring","Spring_2021","2021-04",2021,4,10,14,10.2333333333333,NA,NA,NA,NA,0,0
"166","2021-04-22 10:57:00","AS03SN12",-119.6747428,35.0800956,1,"S",3,0,"S",1,"N",1,1,NA,"S03","S03SN1","SN",NA,NA,NA,NA,0,0,0,0,70,70,"S03","S03SN1","Spring","Spring_2021","2021-04",2021,4,10,57,10.95,NA,NA,NA,NA,0,0
"167","2021-04-22 11:02:00","AS03PN12",-119.6747373,35.08007991,1,"S",3,1,"P",1,"N",1,1,NA,"S03","S03PN1","PN",NA,NA,NA,NA,0,0,0,0,64,64,"S03","S03PN1","Spring","Spring_2021","2021-04",2021,4,11,2,11.0333333333333,37.62,39.56,NA,NA,2,0
"168","2021-04-22 11:20:00","AS03SE12",-119.6746063,35.07969563,1,"S",3,1,"P",0,"E",1,1,NA,"S03","S03PE1","PE",NA,NA,NA,NA,1,1,3,3,66,66,"S03","S03SE1","Spring","Spring_2021","2021-04",2021,4,11,20,11.3333333333333,33.82,34.13,34.44,34.29,4,1
